组	旧事实	新事实	载体	原文
F3	门禁 91 号与 research/scripts/archive-past-rounds.py 判红时给的出路句里不提示该用哪个基准跑 --apply，不给基准就默认按 HEAD 算；C450（归档删掉的 sync 记录还在役） 记着这两道基准不一致会把还在被 68 号要着的同步记录一起删掉，出路本身没有提示怎么避免。	出路那句话把该用的基准打出来（读 GATE_BASE 环境变量，没给就提示去读门禁那一行「diff 基准 <sha>」），并写明不给基准它会按 HEAD 算、把这一次提交要带的同步记录也当上一轮的删掉。；再进一步，--apply 在没给 GATE_BASE 时当场拒绝执行（退出码 2、一个文件都不删），不再只是出路里的一句提醒，自检里有「不给基准必须被拒绝且没删文件」那一条	.claude/kb/experiments/109-位置权威三臂的运行时代价.md:120	| D18（块里携带什么信息） 已定项 3 | 不影响 | 2026-09-21 不受影响：产物只是从归档状态取回（装置源码 include_str! 在编译期读它），与归档前逐字节相同；正文、结论与数都没动 |
F3	门禁 91 号与 research/scripts/archive-past-rounds.py 判红时给的出路句里不提示该用哪个基准跑 --apply，不给基准就默认按 HEAD 算；C450（归档删掉的 sync 记录还在役） 记着这两道基准不一致会把还在被 68 号要着的同步记录一起删掉，出路本身没有提示怎么避免。	出路那句话把该用的基准打出来（读 GATE_BASE 环境变量，没给就提示去读门禁那一行「diff 基准 <sha>」），并写明不给基准它会按 HEAD 算、把这一次提交要带的同步记录也当上一轮的删掉。；再进一步，--apply 在没给 GATE_BASE 时当场拒绝执行（退出码 2、一个文件都不删），不再只是出路里的一句提醒，自检里有「不给基准必须被拒绝且没删文件」那一条	.claude/kb/experiments/109-位置权威三臂的运行时代价.md:121	| D19（块指针的结构与宽度预算） 已定项 5 | 支撑 | 2026-09-21 不受影响：产物只是从归档状态取回（装置源码 include_str! 在编译期读它），与归档前逐字节相同；正文、结论与数都没动 |
F3	门禁 91 号与 research/scripts/archive-past-rounds.py 判红时给的出路句里不提示该用哪个基准跑 --apply，不给基准就默认按 HEAD 算；C450（归档删掉的 sync 记录还在役） 记着这两道基准不一致会把还在被 68 号要着的同步记录一起删掉，出路本身没有提示怎么避免。	出路那句话把该用的基准打出来（读 GATE_BASE 环境变量，没给就提示去读门禁那一行「diff 基准 <sha>」），并写明不给基准它会按 HEAD 算、把这一次提交要带的同步记录也当上一轮的删掉。；再进一步，--apply 在没给 GATE_BASE 时当场拒绝执行（退出码 2、一个文件都不删），不再只是出路里的一句提醒，自检里有「不给基准必须被拒绝且没删文件」那一条	.claude/kb/experiments/109-位置权威三臂的运行时代价.md:122	| D11（索引节点要不要留消息缓冲区） 已定项 2 | 不影响 | 2026-09-21 不受影响：产物只是从归档状态取回（装置源码 include_str! 在编译期读它），与归档前逐字节相同；正文、结论与数都没动 |
F3	门禁 91 号与 research/scripts/archive-past-rounds.py 判红时给的出路句里不提示该用哪个基准跑 --apply，不给基准就默认按 HEAD 算；C450（归档删掉的 sync 记录还在役） 记着这两道基准不一致会把还在被 68 号要着的同步记录一起删掉，出路本身没有提示怎么避免。	出路那句话把该用的基准打出来（读 GATE_BASE 环境变量，没给就提示去读门禁那一行「diff 基准 <sha>」），并写明不给基准它会按 HEAD 算、把这一次提交要带的同步记录也当上一轮的删掉。；再进一步，--apply 在没给 GATE_BASE 时当场拒绝执行（退出码 2、一个文件都不删），不再只是出路里的一句提醒，自检里有「不给基准必须被拒绝且没删文件」那一条	.claude/kb/experiments/109-位置权威三臂的运行时代价.md:123	| D6（快照实现模型） 已定项 1 | 不影响 | 2026-09-21 不受影响：产物只是从归档状态取回（装置源码 include_str! 在编译期读它），与归档前逐字节相同；正文、结论与数都没动 |
F3	门禁 91 号与 research/scripts/archive-past-rounds.py 判红时给的出路句里不提示该用哪个基准跑 --apply，不给基准就默认按 HEAD 算；C450（归档删掉的 sync 记录还在役） 记着这两道基准不一致会把还在被 68 号要着的同步记录一起删掉，出路本身没有提示怎么避免。	出路那句话把该用的基准打出来（读 GATE_BASE 环境变量，没给就提示去读门禁那一行「diff 基准 <sha>」），并写明不给基准它会按 HEAD 算、把这一次提交要带的同步记录也当上一轮的删掉。；再进一步，--apply 在没给 GATE_BASE 时当场拒绝执行（退出码 2、一个文件都不删），不再只是出路里的一句提醒，自检里有「不给基准必须被拒绝且没删文件」那一条	.claude/kb/experiments/109-位置权威三臂的运行时代价.md:124	| D4（校验和位置） | 不影响 | 2026-09-21 不受影响：产物只是从归档状态取回（装置源码 include_str! 在编译期读它），与归档前逐字节相同；正文、结论与数都没动 |
F3	门禁 91 号与 research/scripts/archive-past-rounds.py 判红时给的出路句里不提示该用哪个基准跑 --apply，不给基准就默认按 HEAD 算；C450（归档删掉的 sync 记录还在役） 记着这两道基准不一致会把还在被 68 号要着的同步记录一起删掉，出路本身没有提示怎么避免。	出路那句话把该用的基准打出来（读 GATE_BASE 环境变量，没给就提示去读门禁那一行「diff 基准 <sha>」），并写明不给基准它会按 HEAD 算、把这一次提交要带的同步记录也当上一轮的删掉。；再进一步，--apply 在没给 GATE_BASE 时当场拒绝执行（退出码 2、一个文件都不删），不再只是出路里的一句提醒，自检里有「不给基准必须被拒绝且没删文件」那一条	.claude/kb/experiments/109-位置权威三臂的运行时代价.md:125	| D8（核心索引结构） | 不影响 | 2026-09-21 不受影响：产物只是从归档状态取回（装置源码 include_str! 在编译期读它），与归档前逐字节相同；正文、结论与数都没动 |
F3	门禁 91 号与 research/scripts/archive-past-rounds.py 判红时给的出路句里不提示该用哪个基准跑 --apply，不给基准就默认按 HEAD 算；C450（归档删掉的 sync 记录还在役） 记着这两道基准不一致会把还在被 68 号要着的同步记录一起删掉，出路本身没有提示怎么避免。	出路那句话把该用的基准打出来（读 GATE_BASE 环境变量，没给就提示去读门禁那一行「diff 基准 <sha>」），并写明不给基准它会按 HEAD 算、把这一次提交要带的同步记录也当上一轮的删掉。；再进一步，--apply 在没给 GATE_BASE 时当场拒绝执行（退出码 2、一个文件都不删），不再只是出路里的一句提醒，自检里有「不给基准必须被拒绝且没删文件」那一条	.claude/kb/experiments/109-位置权威三臂的运行时代价.md:126	| D25（目标负载优先级） 已定项 1 | 不影响 | 2026-09-21 不受影响：产物只是从归档状态取回（装置源码 include_str! 在编译期读它），与归档前逐字节相同；正文、结论与数都没动 |
F3	门禁 91 号与 research/scripts/archive-past-rounds.py 判红时给的出路句里不提示该用哪个基准跑 --apply，不给基准就默认按 HEAD 算；C450（归档删掉的 sync 记录还在役） 记着这两道基准不一致会把还在被 68 号要着的同步记录一起删掉，出路本身没有提示怎么避免。	出路那句话把该用的基准打出来（读 GATE_BASE 环境变量，没给就提示去读门禁那一行「diff 基准 <sha>」），并写明不给基准它会按 HEAD 算、把这一次提交要带的同步记录也当上一轮的删掉。；再进一步，--apply 在没给 GATE_BASE 时当场拒绝执行（退出码 2、一个文件都不删），不再只是出路里的一句提醒，自检里有「不给基准必须被拒绝且没删文件」那一条	.claude/kb/experiments/133-映射key各候选的格式代价.md:163	| D19（块指针的结构与宽度预算） 已定项 6 | 支撑 | 2026-09-21 不受影响：产物只是从归档状态取回（装置源码 include_str! 在编译期读它），与归档前逐字节相同；正文、结论与数都没动 |
F3	门禁 91 号与 research/scripts/archive-past-rounds.py 判红时给的出路句里不提示该用哪个基准跑 --apply，不给基准就默认按 HEAD 算；C450（归档删掉的 sync 记录还在役） 记着这两道基准不一致会把还在被 68 号要着的同步记录一起删掉，出路本身没有提示怎么避免。	出路那句话把该用的基准打出来（读 GATE_BASE 环境变量，没给就提示去读门禁那一行「diff 基准 <sha>」），并写明不给基准它会按 HEAD 算、把这一次提交要带的同步记录也当上一轮的删掉。；再进一步，--apply 在没给 GATE_BASE 时当场拒绝执行（退出码 2、一个文件都不删），不再只是出路里的一句提醒，自检里有「不给基准必须被拒绝且没删文件」那一条	.claude/kb/experiments/133-映射key各候选的格式代价.md:164	| D27（小数据打包容器） 已定项 3 | 备料 | 2026-09-21 不受影响：产物只是从归档状态取回（装置源码 include_str! 在编译期读它），与归档前逐字节相同；正文、结论与数都没动 |
F3	门禁 91 号与 research/scripts/archive-past-rounds.py 判红时给的出路句里不提示该用哪个基准跑 --apply，不给基准就默认按 HEAD 算；C450（归档删掉的 sync 记录还在役） 记着这两道基准不一致会把还在被 68 号要着的同步记录一起删掉，出路本身没有提示怎么避免。	出路那句话把该用的基准打出来（读 GATE_BASE 环境变量，没给就提示去读门禁那一行「diff 基准 <sha>」），并写明不给基准它会按 HEAD 算、把这一次提交要带的同步记录也当上一轮的删掉。；再进一步，--apply 在没给 GATE_BASE 时当场拒绝执行（退出码 2、一个文件都不删），不再只是出路里的一句提醒，自检里有「不给基准必须被拒绝且没删文件」那一条	.claude/kb/experiments/133-映射key各候选的格式代价.md:165	| D5（快照 / 空间记账机制） 已定项 5 | 不影响 | 2026-09-21 不受影响：产物只是从归档状态取回（装置源码 include_str! 在编译期读它），与归档前逐字节相同；正文、结论与数都没动 |
F3	门禁 91 号与 research/scripts/archive-past-rounds.py 判红时给的出路句里不提示该用哪个基准跑 --apply，不给基准就默认按 HEAD 算；C450（归档删掉的 sync 记录还在役） 记着这两道基准不一致会把还在被 68 号要着的同步记录一起删掉，出路本身没有提示怎么避免。	出路那句话把该用的基准打出来（读 GATE_BASE 环境变量，没给就提示去读门禁那一行「diff 基准 <sha>」），并写明不给基准它会按 HEAD 算、把这一次提交要带的同步记录也当上一轮的删掉。；再进一步，--apply 在没给 GATE_BASE 时当场拒绝执行（退出码 2、一个文件都不删），不再只是出路里的一句提醒，自检里有「不给基准必须被拒绝且没删文件」那一条	.claude/kb/experiments/133-映射key各候选的格式代价.md:166	| D8（核心索引结构） | 不影响 | 2026-09-21 不受影响：产物只是从归档状态取回（装置源码 include_str! 在编译期读它），与归档前逐字节相同；正文、结论与数都没动 |
