组	旧事实	新事实	载体	原文
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	.claude/kb/decisions/18-块里携带什么信息.md:684	**对抗轮留下的两笔后账当天就还掉了**，剩下的记在 C89（单元头收口的遗留重算）。
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	.claude/kb/decisions/18-块里携带什么信息.md:699	C89（单元头收口的遗留重算）第 ② 笔。
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	.claude/kb/decisions/22-单元原子性怎么合成.md:517	曾经按 55 字节头算的 267 已作废，C89（单元头收口的遗留重算） 里这一笔随之还清。
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	.claude/kb/experiments/104-扫描重建的现行版本判定.md:124	计数模型，文件操作 0 处。不回答：写序进头之后各实验常量怎么变（C89（单元头收口的遗留重算） 形态的重算）；实例水位表住记账树时与 D5（快照 / 空间记账机制） 已定项 2 的 K 代点删怎么共存（模型里它是一张永久的表）；
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	.claude/kb/experiments/117-预留位算进去之后的头宽与几何.md:77	该不该改成 59」——那是 C89（单元头收口的遗留重算） 的账，这里只把两个宽度都摆出来。
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	.claude/kb/experiments/43-扩展点字节上限.md:147	D18（块里携带什么信息）已定项 7 的 **91 字节初值**计（C89（单元头收口的遗留重算）点名）。
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	.claude/kb/experiments/58-校验和粒度的端到端代价.md:187	C89（单元头收口的遗留重算） ① 改成 53（单元头住单元内、本来就在 G 里，按 108 算等于把它计了两次）；产物一直没跟着重跑，
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	.claude/kb/experiments/83-墓碑的粒度.md:15	D18（块里携带什么信息）已定项 7 的数据单元头初值——墓碑单元带五元组，属数据单元类；⚠️ 2026-09-04 D18（块里携带什么信息） 已定项 11 把墓碑容器立成码 3，头 93、2026-09-05 随 C113（扫描重建时多版单元的现行版本判定无输入） 定案变 **103**、2026-09-12 随 C288（映射 key 定案的连带改动没落到别的决策） 第 ① 条加出生序号变 **107**；E102（单元类登记表与打包记录单元） 证明 583 在头 ∈ [65, 120] 内不动，**源码与产物仍停在 91，欠一次复跑**（C89（单元头收口的遗留重算） ⑤）；若 nonce / MAC 预留位落进头里则 121 ⇒ 582，那时数才会变）；墓碑记录 56 字节（五元组 + 区间，
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	.claude/kb/experiments/88-冒名单元与孤儿单元的判别.md:4	（C89（单元头收口的遗留重算）第 ③ 笔）：反推腿说服判决把 fsid 与诞生代号翻回单元头
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	.claude/kb/experiments/88-冒名单元与孤儿单元的判别.md:84	把它做进 checker 的欠账还挂在 C89（单元头收口的遗留重算）第 ② 笔。
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	.claude/kb/experiments/98-inode记录与inode树的几何.md:52	- ⚠️ **头宽停在旧值，欠一次复跑**（C89（单元头收口的遗留重算） ④ ⑤）：源码 `DATA_UNIT_HEADER = 91`，
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	records/2026-09-05-C113定案.md:33	D16 已定项 5 的丢失窗口口径改成「T_time + T_retry」（动了用户 2026-08-31 的定案，待用户复核）；D11 已定项 3 / 4 的重算源从「记账」改成机制；D5 已定项 4 加第 13 / 14 项；D23 已定项 14 记下崩溃原子性的单位是一个单元；D8 已定项 6 加重生规则；invariants.md 的 I-1.2 改写、新增四条、I-7.4 / I-6.2 随之改；C113 已还、C104 已还一半、C89 加第 ④ 笔，新立 C120–C122。E102 / E103 随头常量重生成。全部条目在 `decisions-history.md` 2026-09-05（其六）与 `experiments-history.md` 2026-09-05（其二、其三）。
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	records/2026-09-05-C113定案.md:51	D16 已定项 5 的新式子（T_time + N_switch × (T_retry + T_redo)）与 D2 已定项 13 的只读定案等用户复核（C123）；C124 剩下的那一半（重放下界截断）要等崩溃点重放；C126 的切换预留最坏量没有口径；D18 已定项 12（码 2 的写序要不要收窄成 4 字节）；C120（分叉盘回归的判定与重同步）在允许加第三块盘之前到期；C122（E74 / E97 按新口径重跑）；C89 的节点头 +10 重算（E73 / E97 / E98 / E103 三档）；六元组的两个候选（`locality_id`、出生快照维）按用户「顺序做」排在后面。
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	records/2026-09-07-D18项13第二轮.md:20	D18（块里携带什么信息） 已定项 11 与 C89（单元头收口的遗留重算） 第 ② 笔逐字
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	records/2026-09-07-D18项13第二轮.md:34	（`声明长度 < 16280` 且在补齐区植一个头），落在 C89（单元头收口的遗留重算） 第 ② 笔那个还没落地的夹具上。
A9	C89（单元头收口的遗留重算） 的 E58 留存产物	C89（单元头收口的遗留重算） ① 记一笔：E58（校验和粒度的端到端代价） 留存产物已按指针载荷 53 重跑	records/2026-09-13-总审核.md:175	| 18 | D11（索引节点要不要留消息缓冲区） 已定项 2 | ε = 0.65 与扇出 119 / 缓冲 665 出自 pivot 48 / 消息 16 的模型，两个输入今天都作废；E56（消息缓冲的收益 vs ε） 不在 C89（单元头收口的遗留重算） 的重算清单 | 未改；随 D11（索引节点要不要留消息缓冲区） 已定项 7 收 |
B1	D13（验证路线） 已定项 2「不阻塞第一段代码」一节的现查事实条数	D13（验证路线） 已定项 2「不阻塞第一段代码」一节的现查事实条数改对	.claude/kb/checks-owed.md:49	| C37 | 事务与记录的对应无定义 | **方向已定（2026-08-29，D23（journal 的角色与格式）已定项 7 用户定案，2026-08-30 攻击轮复核维持）：可以跨多条，记录头带事务边界字段**——与立账时假设的「一事务恰一条」相反；I-4.3（提交原子） 与 D16（发布语义） 的「根 + journal 任意前缀，replay 后合法」压在这条上，而**它至今没有落成不变量、也没有崩溃点重放判它** | 先在 D23（journal 的角色与格式） 里把它写成一条不变量（候选形态：任一 `jsn` 连续前缀，其重放结果等于某个整数个已提交事务的结果——**不存在被前缀切开的事务**）；再由崩溃点重放判。⚠️ **判据必须能红**：造一个把单个事务拆成两条记录的实现，I-4.3（提交原子）必须判红 | D13（验证路线） 已定项 2 先定（承不承诺串行提交）——串行下它 de facto 成立，并行下成不成立无人回答；再要事务层 + 崩溃点重放 | 2026-08-29 三方论证的反推腿指出「84 字节头里可能没有事务标识」，主 agent 用 [experim
B1	D13（验证路线） 已定项 2「不阻塞第一段代码」一节的现查事实条数	D13（验证路线） 已定项 2「不阻塞第一段代码」一节的现查事实条数改对	.claude/kb/checks-owed.md:68	| C58 | 串行提交撞天花板没人报警 | **单线程 sort-merge 是关键路径**（D8（核心索引结构） 的 write buffer 三条硬要求），而 D13（验证路线） 已定项 2 先承诺串行 ⇒ 一次 checkpoint 的条目数越过「合并耗时 ≥ 一次设备同步」那个交点之后，**吞吐天花板从设备挪到 CPU，而这件事不报错、只是变慢** | 提交路径记一个「本次 checkpoint 的条目数」计数器，超过交点即判红（交点由 mkfs 时算：单线程合并速率 × 一次 fdatasync 的时长，两个数各自实测、写进超级块或运行时配置）。⚠️ **判别力自证**：造一个条目数刻意翻倍的负载，检查必须红；不红说明计数器没接到提交路径上 | 事务层、write buffer、本机合并速率与 fsync 时长的实测（E17（write buffer 合并上限） / E44（序号位宽的本机实测与代价） 已给出本机的数）| D13（验证路线） 已定项 2（2026-08-31 用户定案）。交点约 **1.1 万条条目/checkpoint**（31.2M 条目/秒 × 359
B1	D13（验证路线） 已定项 2「不阻塞第一段代码」一节的现查事实条数	D13（验证路线） 已定项 2「不阻塞第一段代码」一节的现查事实条数改对	.claude/kb/checks-owed.md:119	| C113 | 扫描重建时多版单元的现行版本判定无输入 | 扫描重建同时找到同一逻辑身份的多个物理版本（数据 extent 被覆写、打包容器每次发布重写）时要判哪一版是哪个头的现行版本。D18（块里携带什么信息） 已定项 1 否掉了序号这条路，把能力归给 D3（空间分配） 已定项 1 的谓词；那个谓词的两半是分配记录 + deadlist，而分配记录是派生态（D21（权威态与派生态的分界） 已定项 5）、正是被重建的东西。三处对 E59（缓冲消息能不能只从单元重算） 乙臂的归因不一致：D18（块里携带什么信息） 已定项 1 归给谓词、D21（权威态与派生态的分界） 已定项 5 归给「记账」、D3（空间分配） 已定项 1 逐字说记账树答不了单个落点；E59（缓冲消息能不能只从单元重算） 源码里乙臂的「记账」是一个 `live: bool` 神谕，它自陈「给出的是答案的形状，不是答案」；D11（索引节点要不要留消息缓冲区） 已定项 3 的第一个重算源写「记账逐落点答得出活没活」，已定项 4 自陈欠的「两处正文要跟着改」未改，且它的组合「单元 + 记账 + 墓碑单元」E59（缓冲消息能不能
